district,quarter,zone_type,zone_code,zone_name,business_type,monthly_sales,monthly_count,mon_sales,tue_sales,wed_sales,thu_sales,fri_sales,sat_sales,sun_sales,male_sales,female_sales,age_10s_sales,age_20s_sales,age_30s_sales,age_40s_sales,age_50s_sales,age_60plus_sales
영등포구,20241,발달상권,3120139,대림3동사거리,당구장,61118996,3276,6602473,8444196,6855784,9004626,7255812,16327353,6628752,52097346,9021650,0,1065489,1080967,24335008,25754895,8882637
영등포구,20241,발달상권,3120139,대림3동사거리,골프연습장,127163592,3384,13614577,13129368,10608710,9972451,15038029,30412250,34388207,87563596,31694679,0,2539159,6256012,21237904,53934805,35290398
영등포구,20241,발달상권,3120139,대림3동사거리,자동차수리,1225194301,8816,223953465,217766447,258055359,168511501,198010313,152843873,6053343,1019054517,142018127,0,11650905,126784013,122398476,310364631,589874619
영등포구,20241,발달상권,3120139,대림3동사거리,미용실,77041372,2172,4822094,7972152,6001159,17127006,9959911,21747492,9411558,29127787,46786237,194013,5943807,11306804,10887448,27642132,19939820
영등포구,20241,발달상권,3120139,대림3동사거리,가전제품수리,331850175,3848,106448558,0,52262395,120556199,44246690,8336333,0,91699662,240150513,0,0,0,127289391,111257981,93302803
영등포구,20241,발달상권,3120139,대림3동사거리,노래방,166410021,1081,15542495,25969651,20362333,19996959,19119261,25254317,40165005,148302677,16329763,0,400706,23372988,11666566,75289463,53902717
영등포구,20241,발달상권,3120139,대림3동사거리,슈퍼마켓,1260061617,117964,183113783,170391330,193892367,191609180,181835711,180678106,158541140,800890427,458727270,9602821,79556596,243386391,221006698,382432275,323632916
영등포구,20241,발달상권,3120139,대림3동사거리,편의점,1853497465,231876,234351974,281728238,267370074,270997066,293826359,283068660,222155094,1411734159,441763306,5424411,129929374,336782146,449413345,617842584,314105605
영등포구,20241,발달상권,3120139,대림3동사거리,수산물판매,293470803,2425,32355288,26823823,51753308,36295510,10229424,57209000,78804450,211635413,81835390,0,0,6743842,102748879,77819395,106158687
영등포구,20241,발달상권,3120139,대림3동사거리,반찬가게,7752920885,155723,590439059,1145060753,1534367824,1462362131,1487190033,1435951325,97549760,2226008482,4387376825,0,64095151,324728744,1034348081,1802993022,3387220306
영등포구,20241,발달상권,3120139,대림3동사거리,일반의류,1170052286,24903,152036663,155402016,168107899,168088267,167640061,190474180,168303200,814546349,216054076,204196,38224370,257725547,269691825,231144512,233609976
영등포구,20241,발달상권,3120139,대림3동사거리,의약품,35402337491,351210,2639401254,4904843660,14450469463,8162292919,4524045681,542676855,178607659,29739556673,5662780818,1491168,88698500,2634542403,4397526279,18697974172,9582104969
영등포구,20241,발달상권,3120139,대림3동사거리,의료기기,19271657314,15347,3682481624,5895206829,2315036135,2775536146,4584231674,19164906,0,18023027226,1248630088,0,0,197308226,11688687086,5472308422,1913353580
영등포구,20241,발달상권,3120139,대림3동사거리,서적,33810063,1216,3835563,6847746,6505539,7830794,6168961,2621460,0,17104614,16705449,209681,408468,397757,11190218,18157373,3446566
영등포구,20241,발달상권,3120139,대림3동사거리,문구,80240987,6066,6365057,14333159,6421981,12440976,12704385,24429546,3545883,41686877,38260948,0,1196399,10208692,4667680,45876429,17998624
영등포구,20241,발달상권,3120139,대림3동사거리,화장품,23306176,153,5885398,1177080,0,4119778,7651018,2824990,1647912,19774937,3531239,0,2824991,6827062,2354159,6827062,4472902
영등포구,20241,발달상권,3120139,대림3동사거리,화초,10279339,416,1831925,1800643,853699,1431259,2582386,1280150,499277,2873875,7405464,46599,399421,1158321,2612800,4244558,1817640
영등포구,20241,발달상권,3120139,대림3동사거리,철물점,41531969,1107,2029249,7305298,2435099,2299816,27056657,405850,0,3923216,35173654,0,0,0,2435099,3652649,33009122
영등포구,20241,발달상권,3120139,대림3동사거리,인테리어,147382191,2893,29550831,20458268,41391830,30584078,6199475,19197709,0,120331814,27050377,0,1239895,1239895,33601155,67491621,43809625
영등포구,20241,발달상권,3120140,문래동주민센터,한식음식점,2823209973,170923,486124956,549161641,668160745,562867939,531700227,19287480,5906985,1237197215,809266260,568285,214073901,557179397,607111741,497367778,170162374
영등포구,20241,발달상권,3120140,문래동주민센터,중식음식점,73939709,4007,11754371,14072081,14634157,17043153,15967550,468397,0,23147698,28837184,28035,7031766,19789259,14918957,8830821,1386045
영등포구,20241,발달상권,3120140,문래동주민센터,일식음식점,170132558,11762,26731680,36935271,43996459,32855568,29613580,0,0,68803838,61312834,198447,26801137,55564912,27452403,16140758,3959013
영등포구,20241,발달상권,3120140,문래동주민센터,양식음식점,270057314,13318,40795097,52880949,45954916,49908714,54656971,14469938,11390729,72918100,132827530,0,31216811,66201904,54333699,43420387,10572830
영등포구,20241,발달상권,3120140,문래동주민센터,분식전문점,143890534,15244,23198044,29528062,33631077,27915208,29618143,0,0,52815633,66089914,0,27893481,41826068,27410751,17427479,4347768
영등포구,20241,발달상권,3120140,문래동주민센터,호프-간이주점,69071659,2223,16136277,8639610,17917696,15014039,11364037,0,0,19529690,16103592,0,926120,2783807,8754558,16484391,6684407
영등포구,20241,발달상권,3120140,문래동주민센터,커피-음료,1158244766,193818,179590828,220952177,219868748,227349186,200181617,68764844,41537366,563750390,455421526,365428,138113549,356163897,263197719,196426067,64905257
영등포구,20241,발달상권,3120140,문래동주민센터,예술학원,30313226,130,5670440,15310187,0,9332599,0,0,0,12262326,18050900,0,11459014,6591886,5670440,0,6591886
영등포구,20241,발달상권,3120140,문래동주민센터,골프연습장,191648629,4845,27145128,19207430,21050029,23860814,28470974,37926641,33987613,138389060,29965122,0,7637844,44714880,51416019,47355863,17229573
영등포구,20241,발달상권,3120140,문래동주민센터,자동차미용,59890668,637,8571862,6201051,13195261,19286049,12636445,0,0,22368897,5380855,0,0,10690303,13282936,2100066,1676447
영등포구,20241,발달상권,3120140,문래동주민센터,편의점,274633914,48589,39993640,40273158,41492911,42295341,42087365,37298552,31192947,184342342,83329644,953417,32013430,95747044,58849025,57897743,22211327
영등포구,20241,발달상권,3120140,문래동주민센터,반찬가게,147071552,7345,12533395,8616709,35641840,8616709,8616709,68737836,4308354,91454614,55616938,0,24479286,18408423,34075166,8616709,61491968
영등포구,20241,발달상권,3120140,문래동주민센터,일반의류,58206331,183,13470523,1745201,2725550,10649612,20006597,4371357,5237491,12267555,45938776,0,0,0,0,1824033,56382298
영등포구,20241,발달상권,3120140,문래동주민센터,의약품,2335729545,205980,501673762,526346544,386856202,407133817,425278797,88440423,0,1171848108,1062916372,0,221993798,461396201,518805109,493709071,538860299
영등포구,20241,발달상권,3120140,문래동주민센터,문구,826330354,34691,188421385,126150935,91429587,152521157,267807290,0,0,109959811,90496635,0,14149229,61350177,37301105,56012899,31643036
영등포구,20241,발달상권,3120140,문래동주민센터,화장품,224466713,481,13319885,53812338,157334490,0,0,0,0,194097374,30369339,0,0,1065591,5327954,201929466,16143702
영등포구,20241,발달상권,3120140,문래동주민센터,운동/경기용품,6611294,157,0,569939,0,1225369,0,3562120,1253866,3134665,3476629,0,769418,3134665,0,2707211,0
영등포구,20241,발달상권,3120140,문래동주민센터,화초,10478258,263,0,1746376,0,0,3492753,1746376,3492753,2619565,7858693,0,1746376,6985506,1746376,0,0
영등포구,20241,발달상권,3120141,영등포청과시장교차로,한식음식점,1139048977,23599,182453849,205686434,198065157,231604231,165627110,97751671,57860525,395714755,220197416,0,45098704,96468301,158012090,159173546,157159534
영등포구,20241,발달상권,3120141,영등포청과시장교차로,패스트푸드점,34089894,1541,3396261,2632007,6876654,3956713,2677698,7594853,6955708,17292083,13612059,0,1087906,4679264,5016878,6197074,13923019
영등포구,20241,발달상권,3120141,영등포청과시장교차로,치킨전문점,34723395,1832,3761823,2607324,7910388,5782038,5464628,4992654,4204540,17967571,10186309,57248,3982546,12731933,4535941,5304972,1541240
영등포구,20241,발달상권,3120141,영등포청과시장교차로,분식전문점,111195076,12456,19132063,20884005,19931827,20544760,19467210,11075422,159789,51839630,44331189,53263,17293261,25612119,18538795,20559510,14113870
영등포구,20241,발달상권,3120141,영등포청과시장교차로,호프-간이주점,87678452,1311,7644545,21347231,22946587,3444712,10653958,21641419,0,63554550,15030211,0,2719299,4684159,12691585,18195442,40294275
영등포구,20241,발달상권,3120141,영등포청과시장교차로,커피-음료,174951690,22775,22183051,33233473,33982863,28046941,27740058,13644552,16120752,76392577,82821823,1091161,36801834,59143612,27611122,28741214,5825457
영등포구,20241,발달상권,3120141,영등포청과시장교차로,예술학원,2920302,13,0,0,0,2920302,0,0,0,0,2920302,0,0,2920302,0,0,0
영등포구,20241,발달상권,3120141,영등포청과시장교차로,자동차수리,34350105,243,8511530,2675052,1337527,6505240,1945493,13375263,0,10943396,20184486,0,0,0,12280922,11916142,6930817
영등포구,20241,발달상권,3120141,영등포청과시장교차로,미용실,48166582,1746,7967645,4555559,8291430,5456158,6238763,10653370,5003657,21225359,26562445,0,1472847,7039329,11386044,6193522,21696062
영등포구,20241,발달상권,3120141,영등포청과시장교차로,피부관리실,3682170,74,0,1227390,1227390,1227390,0,0,0,3682170,0,0,0,0,0,3682170,0
영등포구,20241,발달상권,3120141,영등포청과시장교차로,여관,2710650,73,0,0,528240,0,0,0,2182410,2710650,0,0,2182410,0,0,0,528240
영등포구,20241,발달상권,3120141,영등포청과시장교차로,슈퍼마켓,185487962,23825,27650219,30315811,30301394,29790536,33036788,20943720,13449494,136107586,46902654,289684,13092079,27967589,41428460,65165949,35066480
영등포구,20241,발달상권,3120141,영등포청과시장교차로,핸드폰,145670424,749,144172528,0,0,0,1497896,0,0,1497896,0,0,1497896,0,0,0,0
영등포구,20241,발달상권,3120141,영등포청과시장교차로,수산물판매,315304055,1186,592488,0,136737190,160564335,14128568,3281474,0,300719727,14584328,0,0,0,0,6845519,308458536
영등포구,20241,발달상권,3120141,영등포청과시장교차로,의약품,62129625,10078,10855962,12893764,12792963,12087407,10607141,2892388,0,25712274,36417351,0,7035690,12100746,9852372,15679963,17460854
영등포구,20241,발달상권,3120141,영등포청과시장교차로,의료기기,20600876,252,778521,1137839,838408,17007701,538976,299431,0,1976247,18624629,0,0,299431,0,14971567,5329878
영등포구,20241,발달상권,3120141,영등포청과시장교차로,화장품,234912450,86,0,0,70014,0,143514822,0,91327614,234842436,70014,0,0,70014,0,234842436,0
영등포구,20241,발달상권,3120141,영등포청과시장교차로,운동/경기용품,2133798427,5900,500106242,74911869,34211719,504006040,491426913,175221305,353914339,1290471115,547556043,0,9808484,50816201,584826593,1044384363,148191517
영등포구,20241,발달상권,3120141,영등포청과시장교차로,화초,121322332,1867,14495783,5405207,20588925,11056105,61422810,8353502,0,27763110,38770077,0,19163917,24077741,12775944,8550055,1965530
영등포구,20241,발달상권,3120145,영등포역(영등포),한식음식점,34551350851,906856,3585605618,3857060830,4333860187,4603891545,5735109218,7315191319,5120632134,19121178950,11723722849,79635096,5680506163,10456370437,5473110700,4875011780,4280267624
영등포구,20241,발달상권,3120145,영등포역(영등포),중식음식점,3109505078,80049,318438466,323714751,360528813,394573702,536977610,675024628,500247108,1521124260,1300404780,16368507,635326155,1003004216,568084350,392722401,206023402
영등포구,20241,발달상권,3120145,영등포역(영등포),일식음식점,2679911764,75430,314237433,281724159,309138674,327695185,382144116,546668719,518303478,1270379068,1354689876,23252186,667152024,935435043,551261598,314408966,133559128
영등포구,20241,발달상권,3120145,영등포역(영등포),양식음식점,3990466327,93978,392174914,379113648,407764552,467552044,570259453,925823347,847778369,1805879967,1954667248,14475190,699918794,1422812408,936384565,483296454,203659805
영등포구,20241,발달상권,3120145,영등포역(영등포),제과점,834413399,84683,89777431,79140222,97748586,103416157,129239600,186113999,148977404,311718468,507019721,4551872,183958519,271860291,150466634,126307218,81593654
영등포구,20241,발달상권,3120145,영등포역(영등포),패스트푸드점,2918461211,152131,332683009,279709582,354942461,340912400,440145638,633969406,536098715,1390863906,1345638702,15727659,580972934,1060271462,588165652,347147052,144217847
영등포구,20241,발달상권,3120145,영등포역(영등포),치킨전문점,1650471999,32330,130136431,143023988,188123419,170894683,302414238,456814831,259064409,1043587050,530189669,8773916,464317424,509608542,219597356,189722660,181756822
영등포구,20241,발달상권,3120145,영등포역(영등포),분식전문점,664724830,73418,83686789,75301737,87688256,93213876,95511736,121641661,107680775,316624004,309867666,7990429,158851809,196372758,121878056,95720455,45678165
